state,year,pop,startAge,endAge,ageGroup,cause,deaths,CDR
Alabama,2019,203782,80,85,80-84,Dementia,1010,0.004956276805605991
Alabama,2019,203782,80,85,80-84,Diabetes,127,6.232150042692681e-4
Alabama,2019,203782,80,85,80-84,Drugs,0,0
Alabama,2019,203782,80,85,80-84,External Causes,159,7.802455565260916e-4
Alabama,2019,203782,80,85,80-84,Homicide,0,0
Alabama,2019,203782,80,85,80-84,Influenza,139,6.82101461365577e-4
Alabama,2019,203782,80,85,80-84,Neoplasms,1232,0.006045676261887703
Alabama,2019,203782,80,85,80-84,Non COVID-19,6887,0.033795919168523224
Alabama,2019,203782,80,85,80-84,Not Classified,86,4.2201960919021307e-4
Alabama,2019,203782,80,85,80-84,Other Causes,995,0.004882668734235604
Alabama,2019,203782,80,85,80-84,Other External Causes,110,5.397925233828307e-4
Alabama,2019,203782,80,85,80-84,Other Respiratory,764,0.0037491044351316604
Alabama,2019,203782,80,85,80-84,Suicide,21,1.030512999185404e-4
Alabama,2019,203782,80,85,80-84,Transport,22,1.0795850467656613e-4
Alabama,2020,208332,80,85,80-84,All Causes,8821,0.04234107098285429
Alabama,2020,208332,80,85,80-84,Circulatory,2613,0.01254248027187374
Alabama,2020,208332,80,85,80-84,COVID-19,1430,0.0068640439298811515
Alabama,2020,208332,80,85,80-84,Dementia,1090,0.005232033485014304
Alabama,2020,208332,80,85,80-84,Diabetes,180,8.640055296353896e-4
Alabama,2020,208332,80,85,80-84,Drugs,0,0
Alabama,2020,208332,80,85,80-84,External Causes,179,8.59205498915193e-4
Alabama,2020,208332,80,85,80-84,Homicide,0,0
Alabama,2020,208332,80,85,80-84,Influenza,132,6.336040550659524e-4
Alabama,2020,208332,80,85,80-84,Neoplasms,1229,0.005899237755121633
Alabama,2020,208332,80,85,80-84,Non COVID-19,7391,0.03547702705297314
Alabama,2020,208332,80,85,80-84,Not Classified,97,4.656029798590711e-4
Alabama,2020,208332,80,85,80-84,Other Causes,1175,0.0056400360962310155
Alabama,2020,208332,80,85,80-84,Other External Causes,128,6.14403932185166e-4
Alabama,2020,208332,80,85,80-84,Other Respiratory,696,0.0033408213812568402
Alabama,2020,208332,80,85,80-84,Suicide,23,1.1040070656452202e-4
Alabama,2020,208332,80,85,80-84,Transport,26,1.2480079872511185e-4
Alabama,2019,185544,85,Inf,85+,All Causes,13055,0.0703606691674212
Alabama,2019,185544,85,Inf,85+,Circulatory,5345,0.028807183201828138
Alabama,2019,185544,85,Inf,85+,COVID-19,0,0
Alabama,2019,185544,85,Inf,85+,Dementia,2817,0.015182382615444315
Alabama,2019,185544,85,Inf,85+,Diabetes,148,7.976544647091795e-4
Alabama,2019,185544,85,Inf,85+,Drugs,0,0
Alabama,2019,185544,85,Inf,85+,External Causes,256,0.0013797266416591212
Alabama,2019,185544,85,Inf,85+,Homicide,0,0
Alabama,2019,185544,85,Inf,85+,Influenza,288,0.0015521924718665113
Alabama,2019,185544,85,Inf,85+,Neoplasms,1374,0.007405251584529815
Alabama,2019,185544,85,Inf,85+,Non COVID-19,13054,0.07035527961022722
Alabama,2019,185544,85,Inf,85+,Not Classified,218,0.0011749234682878454
Alabama,2019,185544,85,Inf,85+,Other Causes,1588,0.008558616824041737
Alabama,2019,185544,85,Inf,85+,Other External Causes,203,0.0010940801103781314
Alabama,2019,185544,85,Inf,85+,Other Respiratory,1006,0.005421894537144828
Alabama,2019,185544,85,Inf,85+,Suicide,11,5.928512913379037e-5
Alabama,2019,185544,85,Inf,85+,Transport,22,1.1857025826758074e-4
Alabama,2020,187298,85,Inf,85+,All Causes,16287,0.08695768240984954
Alabama,2020,187298,85,Inf,85+,Circulatory,5620,0.03000565943042638
Alabama,2020,187298,85,Inf,85+,COVID-19,2216,0.01183141304231759
Alabama,2020,187298,85,Inf,85+,Dementia,3218,0.01718117652083845
Alabama,2020,187298,85,Inf,85+,Diabetes,187,9.984089525782443e-4
Alabama,2020,187298,85,Inf,85+,Drugs,0,0
Alabama,2020,187298,85,Inf,85+,External Causes,249,0.0013294322416683574
Alabama,2020,187298,85,Inf,85+,Homicide,0,0
Alabama,2020,187298,85,Inf,85+,Influenza,274,0.0014629093743659836
Alabama,2020,187298,85,Inf,85+,Neoplasms,1382,0.007378615895524778
Alabama,2020,187298,85,Inf,85+,Non COVID-19,14071,0.07512626936753196
Alabama,2020,187298,85,Inf,85+,Not Classified,234,0.0012493459620497816
Alabama,2020,187298,85,Inf,85+,Other Causes,1854,0.009898664160855962
Alabama,2020,187298,85,Inf,85+,Other External Causes,208,0.0011105297440442503
Alabama,2020,187298,85,Inf,85+,Other Respiratory,1036,0.0055312923789896315
Alabama,2020,187298,85,Inf,85+,Suicide,16,8.54253649264808e-5
Alabama,2020,187298,85,Inf,85+,Transport,13,6.940810900276565e-5
Alaska,2019,131652,25,30,25-29,All Causes,107,8.127487618874001e-4
Alaska,2019,131652,25,30,25-29,Circulatory,0,0
Alaska,2019,131652,25,30,25-29,COVID-19,0,0
Alaska,2019,131652,25,30,25-29,Dementia,0,0
Alaska,2019,131652,25,30,25-29,Diabetes,0,0
Alaska,2019,131652,25,30,25-29,Drugs,16,1.2153252514204114e-4
Alaska,2019,131652,25,30,25-29,External Causes,78,5.924710600674506e-4
Alaska,2019,131652,25,30,25-29,Homicide,10,7.595782821377571e-5
Alaska,2019,131652,25,30,25-29,Influenza,0,0
Alaska,2019,131652,25,30,25-29,Neoplasms,0,0
Alaska,2019,131652,25,30,25-29,Non COVID-19,107,8.127487618874001e-4
Alaska,2019,131652,25,30,25-29,Not Classified,0,0
Alaska,2019,131652,25,30,25-29,Other Causes,16,1.2153252514204114e-4
Alaska,2019,131652,25,30,25-29,Other External Causes,13,9.874517667790842e-5
Alaska,2019,131652,25,30,25-29,Other Respiratory,0,0
Alaska,2019,131652,25,30,25-29,Suicide,26,1.9749035335581684e-4
Alaska,2019,131652,25,30,25-29,Transport,13,9.874517667790842e-5
Alaska,2020,127398,25,30,25-29,All Causes,106,8.320381795632585e-4
Alaska,2020,127398,25,30,25-29,Circulatory,0,0
Alaska,2020,127398,25,30,25-29,COVID-19,0,0
Alaska,2020,127398,25,30,25-29,Dementia,0,0
Alaska,2020,127398,25,30,25-29,Diabetes,0,0
Alaska,2020,127398,25,30,25-29,Drugs,11,8.634358467165889e-5
Alaska,2020,127398,25,30,25-29,External Causes,69,5.416097583949513e-4
Alaska,2020,127398,25,30,25-29,Homicide,0,0
Alaska,2020,127398,25,30,25-29,Influenza,0,0
Alaska,2020,127398,25,30,25-29,Neoplasms,0,0
Alaska,2020,127398,25,30,25-29,Non COVID-19,104,8.163393459865932e-4
Alaska,2020,127398,25,30,25-29,Not Classified,0,0
Alaska,2020,127398,25,30,25-29,Other Causes,21,1.6483775255498516e-4
Alaska,2020,127398,25,30,25-29,Other External Causes,10,7.849416788332627e-5
Alaska,2020,127398,25,30,25-29,Other Respiratory,0,0
Alaska,2020,127398,25,30,25-29,Suicide,31,2.4333192043831143e-4
Alaska,2020,127398,25,30,25-29,Transport,0,0
Alaska,2019,123230,30,35,30-34,All Causes,112,9.08869593443155e-4
Alaska,2019,123230,30,35,30-34,Circulatory,0,0
Alaska,2019,123230,30,35,30-34,COVID-19,0,0
Alaska,2019,123230,30,35,30-34,Dementia,0,0
Alaska,2019,123230,30,35,30-34,Diabetes,0,0
Alaska,2019,123230,30,35,30-34,Drugs,26,2.10987584192161e-4
Alaska,2019,123230,30,35,30-34,External Causes,83,6.735372879980525e-4
Alaska,2019,123230,30,35,30-34,Homicide,0,0
Alaska,2019,123230,30,35,30-34,Influenza,0,0
Alaska,2019,123230,30,35,30-34,Neoplasms,0,0
Alaska,2019,123230,30,35,30-34,Non COVID-19,112,9.08869593443155e-4
Alaska,2019,123230,30,35,30-34,Not Classified,0,0
Alaska,2019,123230,30,35,30-34,Other Causes,14,1.1360869918039438e-4
Alaska,2019,123230,30,35,30-34,Other External Causes,17,1.3795342043333603e-4
Alaska,2019,123230,30,35,30-34,Other Respiratory,0,0
Alaska,2019,123230,30,35,30-34,Suicide,25,2.028726771078471e-4
Alaska,2019,123230,30,35,30-34,Transport,0,0
Alaska,2020,123914,30,35,30-34,All Causes,146,0.0011782365188759947
Alaska,2020,123914,30,35,30-34,Circulatory,12,9.684135771583517e-5
Alaska,2020,123914,30,35,30-34,COVID-19,0,0
Alaska,2020,123914,30,35,30-34,Dementia,0,0
Alaska,2020,123914,30,35,30-34,Diabetes,0,0
Alaska,2020,123914,30,35,30-34,Drugs,26,2.0982294171764288e-4
Alaska,2020,123914,30,35,30-34,External Causes,85,6.859596171538325e-4
Alaska,2020,123914,30,35,30-34,Homicide,12,9.684135771583517e-5
Alaska,2020,123914,30,35,30-34,Influenza,0,0
Alaska,2020,123914,30,35,30-34,Neoplasms,0,0
Alaska,2020,123914,30,35,30-34,Non COVID-19,145,0.0011701664057330084
Alaska,2020,123914,30,35,30-34,Not Classified,0,0
Alaska,2020,123914,30,35,30-34,Other Causes,37,2.985941862904918e-4
Alaska,2020,123914,30,35,30-34,Other External Causes,17,1.371919234307665e-4
Alaska,2020,123914,30,35,30-34,Other Respiratory,0,0
Alaska,2020,123914,30,35,30-34,Suicide,21,1.6947237600271157e-4
Alaska,2020,123914,30,35,30-34,Transport,0,0
Alaska,2019,112136,35,40,35-39,All Causes,109,9.720339587643576e-4
Alaska,2019,112136,35,40,35-39,Circulatory,15,1.3376614111436114e-4
Alaska,2019,112136,35,40,35-39,COVID-19,0,0
Alaska,2019,112136,35,40,35-39,Dementia,0,0
Alaska,2019,112136,35,40,35-39,Diabetes,0,0
Alaska,2019,112136,35,40,35-39,Drugs,14,1.2484839837340373e-4
Alaska,2019,112136,35,40,35-39,External Causes,61,5.43982307198402e-4
Alaska,2019,112136,35,40,35-39,Homicide,0,0
Alaska,2019,112136,35,40,35-39,Influenza,0,0
Alaska,2019,112136,35,40,35-39,Neoplasms,0,0
Alaska,2019,112136,35,40,35-39,Non COVID-19,109,9.720339587643576e-4
Alaska,2019,112136,35,40,35-39,Not Classified,0,0
Alaska,2019,112136,35,40,35-39,Other Causes,22,1.96190340301063e-4
Alaska,2019,112136,35,40,35-39,Other External Causes,13,1.1593065563244632e-4
Alaska,2019,112136,35,40,35-39,Other Respiratory,0,0
Alaska,2019,112136,35,40,35-39,Suicide,16,1.4268388385531855e-4
Alaska,2019,112136,35,40,35-39,Transport,0,0
Alaska,2020,114234,35,40,35-39,All Causes,160,0.0014006337867885218
Alaska,2020,114234,35,40,35-39,Circulatory,23,2.0134110685085e-4
Alaska,2020,114234,35,40,35-39,COVID-19,0,0
Alaska,2020,114234,35,40,35-39,Dementia,0,0
Alaska,2020,114234,35,40,35-39,Diabetes,0,0
Alaska,2020,114234,35,40,35-39,Drugs,27,2.3635695152056306e-4
Alaska,2020,114234,35,40,35-39,External Causes,87,7.615946215662587e-4
Alaska,2020,114234,35,40,35-39,Homicide,0,0
Alaska,2020,114234,35,40,35-39,Influenza,0,0
Alaska,2020,114234,35,40,35-39,Neoplasms,0,0
Alaska,2020,114234,35,40,35-39,Non COVID-19,155,0.0013568639809513805
Alaska,2020,114234,35,40,35-39,Not Classified,0,0
Alaska,2020,114234,35,40,35-39,Other Causes,30,2.6261883502284785e-4
Alaska,2020,114234,35,40,35-39,Other External Causes,22,1.9258714568342174e-4
Alaska,2020,114234,35,40,35-39,Other Respiratory,0,0
Alaska,2020,114234,35,40,35-39,Suicide,17,1.4881733984628044e-4
Alaska,2020,114234,35,40,35-39,Transport,14,1.2255545634399565e-4
Alaska,2019,92126,40,45,40-44,All Causes,119,0.0012917091809044135
Alaska,2019,92126,40,45,40-44,Circulatory,19,2.0623928098473829e-4
Alaska,2019,92126,40,45,40-44,COVID-19,0,0
Alaska,2019,92126,40,45,40-44,Dementia,0,0
Alaska,2019,92126,40,45,40-44,Diabetes,0,0
Alaska,2019,92126,40,45,40-44,Drugs,14,1.5196578598875452e-4
Alaska,2019,92126,40,45,40-44,External Causes,52,5.644443479582311e-4
Alaska,2019,92126,40,45,40-44,Homicide,0,0
Alaska,2019,92126,40,45,40-44,Influenza,0,0
Alaska,2019,92126,40,45,40-44,Neoplasms,15,1.628204849879513e-4
Alaska,2019,92126,40,45,40-44,Non COVID-19,119,0.0012917091809044135
Alaska,2019,92126,40,45,40-44,Not Classified,0,0
Alaska,2019,92126,40,45,40-44,Other Causes,26,2.8222217397911556e-4
Alaska,2019,92126,40,45,40-44,Other External Causes,10,1.0854698999196753e-4
Alaska,2019,92126,40,45,40-44,Other Respiratory,0,0
Alaska,2019,92126,40,45,40-44,Suicide,12,1.3025638799036104e-4
Alaska,2019,92126,40,45,40-44,Transport,0,0
Alaska,2020,94308,40,45,40-44,All Causes,127,0.0013466513975484583
Alaska,2020,94308,40,45,40-44,Circulatory,23,2.4388174916231922e-4
Alaska,2020,94308,40,45,40-44,COVID-19,0,0
Alaska,2020,94308,40,45,40-44,Dementia,0,0
Alaska,2020,94308,40,45,40-44,Diabetes,0,0
Alaska,2020,94308,40,45,40-44,Drugs,11,1.1663909742545702e-4
Alaska,2020,94308,40,45,40-44,External Causes,46,4.8776349832463844e-4
Alaska,2020,94308,40,45,40-44,Homicide,0,0
Alaska,2020,94308,40,45,40-44,Influenza,0,0
Alaska,2020,94308,40,45,40-44,Neoplasms,0,0
Alaska,2020,94308,40,45,40-44,Non COVID-19,121,0.001283030071680027
Alaska,2020,94308,40,45,40-44,Not Classified,0,0
Alaska,2020,94308,40,45,40-44,Other Causes,36,3.8172795521058657e-4
Alaska,2020,94308,40,45,40-44,Other External Causes,12,1.272426517368622e-4
Alaska,2020,94308,40,45,40-44,Other Respiratory,0,0
Alaska,2020,94308,40,45,40-44,Suicide,11,1.1663909742545702e-4
Alaska,2020,94308,40,45,40-44,Transport,0,0
Alaska,2019,88982,45,50,45-49,All Causes,134,0.0015059225461329258
Alaska,2019,88982,45,50,45-49,Circulatory,24,2.6971747094918074e-4
Alaska,2019,88982,45,50,45-49,COVID-19,0,0
Alaska,2019,88982,45,50,45-49,Dementia,0,0
Alaska,2019,88982,45,50,45-49,Diabetes,0,0
Alaska,2019,88982,45,50,45-49,Drugs,10,1.1238227956215864e-4
Alaska,2019,88982,45,50,45-49,External Causes,51,5.731496257670091e-4
Alaska,2019,88982,45,50,45-49,Homicide,0,0
Alaska,2019,88982,45,50,45-49,Influenza,0,0
Alaska,2019,88982,45,50,45-49,Neoplasms,19,2.1352633116810142e-4
Alaska,2019,88982,45,50,45-49,Non COVID-19,134,0.0015059225461329258
Alaska,2019,88982,45,50,45-49,Not Classified,0,0
Alaska,2019,88982,45,50,45-49,Other Causes,32,3.5962329459890766e-4
Alaska,2019,88982,45,50,45-49,Other External Causes,14,1.573351913870221e-4
Alaska,2019,88982,45,50,45-49,Other Respiratory,0,0
Alaska,2019,88982,45,50,45-49,Suicide,11,1.236205075183745e-4
Alaska,2019,88982,45,50,45-49,Transport,0,0
Alaska,2020,86582,45,50,45-49,All Causes,182,0.002102053544616664
Alaska,2020,86582,45,50,45-49,Circulatory,35,4.0424106627243536e-4
Alaska,2020,86582,45,50,45-49,COVID-19,0,0
Alaska,2020,86582,45,50,45-49,Dementia,0,0
Alaska,2020,86582,45,50,45-49,Diabetes,0,0
Alaska,2020,86582,45,50,45-49,Drugs,17,1.9634566076089717e-4
Alaska,2020,86582,45,50,45-49,External Causes,52,6.005867270333326e-4
Alaska,2020,86582,45,50,45-49,Homicide,0,0
Alaska,2020,86582,45,50,45-49,Influenza,0,0
Alaska,2020,86582,45,50,45-49,Neoplasms,25,2.887436187660253e-4
Alaska,2020,86582,45,50,45-49,Non COVID-19,176,0.002032755076112818
Alaska,2020,86582,45,50,45-49,Not Classified,0,0
Alaska,2020,86582,45,50,45-49,Other Causes,50,5.774872375320506e-4
Alaska,2020,86582,45,50,45-49,Other External Causes,16,1.8479591601025617e-4
Alaska,2020,86582,45,50,45-49,Other Respiratory,0,0
Alaska,2020,86582,45,50,45-49,Suicide,12,1.3859693700769214e-4
Alaska,2020,86582,45,50,45-49,Transport,0,0
Alaska,2019,89232,50,55,50-54,All Causes,195,0.0021853146853146855
Alaska,2019,89232,50,55,50-54,Circulatory,52,0.00058275058275058275
Alaska,2019,89232,50,55,50-54,COVID-19,0,0
Alaska,2019,89232,50,55,50-54,Dementia,0,0
Alaska,2019,89232,50,55,50-54,Diabetes,0,0
Alaska,2019,89232,50,55,50-54,Drugs,0,0
Alaska,2019,89232,50,55,50-54,External Causes,41,4.594764210148826e-4
Alaska,2019,89232,50,55,50-54,Homicide,0,0
Alaska,2019,89232,50,55,50-54,Influenza,0,0
Alaska,2019,89232,50,55,50-54,Neoplasms,37,4.1464945311099155e-4
Alaska,2019,89232,50,55,50-54,Non COVID-19,195,0.0021853146853146855
Alaska,2019,89232,50,55,50-54,Not Classified,0,0
Alaska,2019,89232,50,55,50-54,Other Causes,53,5.939573247265555e-4
Alaska,2019,89232,50,55,50-54,Other External Causes,0,0
Alaska,2019,89232,50,55,50-54,Other Respiratory,0,0
Alaska,2019,89232,50,55,50-54,Suicide,10,1.1206741975972745e-4
Alaska,2019,89232,50,55,50-54,Transport,0,0
Alaska,2020,88014,50,55,50-54,All Causes,238,0.002704115254391347
Alaska,2020,88014,50,55,50-54,Circulatory,50,5.680914399981822e-4
Alaska,2020,88014,50,55,50-54,COVID-19,0,0
Alaska,2020,88014,50,55,50-54,Dementia,0,0
Alaska,2020,88014,50,55,50-54,Diabetes,13,1.4770377439952734e-4
Alaska,2020,88014,50,55,50-54,Drugs,11,1.2498011679960006e-4
Alaska,2020,88014,50,55,50-54,External Causes,46,5.226441247983275e-4
Alaska,2020,88014,50,55,50-54,Homicide,0,0
Alaska,2020,88014,50,55,50-54,Influenza,0,0
Alaska,2020,88014,50,55,50-54,Neoplasms,49,5.567296111982185e-4
Alaska,2020,88014,50,55,50-54,Non COVID-19,231,0.0026245824527916014
Alaska,2020,88014,50,55,50-54,Not Classified,0,0
Alaska,2020,88014,50,55,50-54,Other Causes,65,7.385188719976367e-4
Alaska,2020,88014,50,55,50-54,Other External Causes,12,1.363419455995637e-4
Alaska,2020,88014,50,55,50-54,Other Respiratory,0,0
Alaska,2020,88014,50,55,50-54,Suicide,13,1.4770377439952734e-4
Alaska,2020,88014,50,55,50-54,Transport,0,0
Alaska,2019,99916,55,60,55-59,All Causes,341,0.0034128668081188198
Alaska,2019,99916,55,60,55-59,Circulatory,88,8.80739821450018e-4
Alaska,2019,99916,55,60,55-59,COVID-19,0,0
Alaska,2019,99916,55,60,55-59,Dementia,0,0
Alaska,2019,99916,55,60,55-59,Diabetes,14,1.401176988670483e-4
Alaska,2019,99916,55,60,55-59,Drugs,10,1.0008407061932023e-4
Alaska,2019,99916,55,60,55-59,External Causes,50,5.004203530966011e-4
Alaska,2019,99916,55,60,55-59,Homicide,0,0
Alaska,2019,99916,55,60,55-59,Influenza,0,0
Alaska,2019,99916,55,60,55-59,Neoplasms,99,9.908322991312702e-4
Alaska,2019,99916,55,60,55-59,Non COVID-19,341,0.0034128668081188198
Alaska,2019,99916,55,60,55-59,Not Classified,0,0
Alaska,2019,99916,55,60,55-59,Other Causes,68,6.805716802113776e-4
Alaska,2019,99916,55,60,55-59,Other External Causes,11,1.1009247768125225e-4
Alaska,2019,99916,55,60,55-59,Other Respiratory,14,1.401176988670483e-4
Alaska,2019,99916,55,60,55-59,Suicide,14,1.401176988670483e-4
Alaska,2019,99916,55,60,55-59,Transport,12,1.2010088474318428e-4
Alaska,2020,96568,55,60,55-59,All Causes,379,0.0039246955513213486
Alaska,2020,96568,55,60,55-59,Circulatory,96,9.941181343716345e-4
Alaska,2020,96568,55,60,55-59,COVID-19,11,1.1390936956341645e-4
Alaska,2020,96568,55,60,55-59,Dementia,0,0
Alaska,2020,96568,55,60,55-59,Diabetes,12,1.242647667964543e-4
Alaska,2020,96568,55,60,55-59,Drugs,14,1.4497556126253004e-4
Alaska,2020,96568,55,60,55-59,External Causes,53,5.488360533510066e-4
Alaska,2020,96568,55,60,55-59,Homicide,0,0
Alaska,2020,96568,55,60,55-59,Influenza,0,0
Alaska,2020,96568,55,60,55-59,Neoplasms,85,8.80208764808218e-4
Alaska,2020,96568,55,60,55-59,Non COVID-19,368,0.003810786181757932
Alaska,2020,96568,55,60,55-59,Not Classified,0,0
Alaska,2020,96568,55,60,55-59,Other Causes,101,0.0010458951205368238
Alaska,2020,96568,55,60,55-59,Other External Causes,19,1.9675254742771933e-4
Alaska,2020,96568,55,60,55-59,Other Respiratory,14,1.4497556126253004e-4
Alaska,2020,96568,55,60,55-59,Suicide,0,0
Alaska,2020,96568,55,60,55-59,Transport,0,0
Alaska,2019,93434,60,65,60-64,All Causes,435,0.0046556927884924115
Alaska,2019,93434,60,65,60-64,Circulatory,131,0.0014020592075689791
Alaska,2019,93434,60,65,60-64,COVID-19,0,0
Alaska,2019,93434,60,65,60-64,Dementia,0,0
Alaska,2019,93434,60,65,60-64,Diabetes,13,1.391356465526468e-4
Alaska,2019,93434,60,65,60-64,Drugs,0,0
Alaska,2019,93434,60,65,60-64,External Causes,53,5.672453282530985e-4
Alaska,2019,93434,60,65,60-64,Homicide,0,0
Alaska,2019,93434,60,65,60-64,Influenza,0,0
Alaska,2019,93434,60,65,60-64,Neoplasms,121,0.0012950317871438662
Alaska,2019,93434,60,65,60-64,Non COVID-19,435,0.0046556927884924115
Alaska,2019,93434,60,65,60-64,Not Classified,0,0
Alaska,2019,93434,60,65,60-64,Other Causes,79,8.45516621358392e-4
Alaska,2019,93434,60,65,60-64,Other External Causes,21,2.2475758289273713e-4
Alaska,2019,93434,60,65,60-64,Other Respiratory,30,3.2108226127533875e-4
Alaska,2019,93434,60,65,60-64,Suicide,12,1.2843290451013548e-4
Alaska,2019,93434,60,65,60-64,Transport,12,1.2843290451013548e-4
Alaska,2020,92930,60,65,60-64,All Causes,477,0.005132895727967287
Alaska,2020,92930,60,65,60-64,Circulatory,125,0.0013450984612073604
Alaska,2020,92930,60,65,60-64,COVID-19,21,2.2597654148283653e-4
Alaska,2020,92930,60,65,60-64,Dementia,0,0
Alaska,2020,92930,60,65,60-64,Diabetes,18,1.936941784138599e-4
Alaska,2020,92930,60,65,60-64,Drugs,0,0
Alaska,2020,92930,60,65,60-64,External Causes,46,4.949962337243086e-4
Alaska,2020,92930,60,65,60-64,Homicide,0,0
Alaska,2020,92930,60,65,60-64,Influenza,0,0
Alaska,2020,92930,60,65,60-64,Neoplasms,129,0.001388141611965996
Alaska,2020,92930,60,65,60-64,Non COVID-19,456,0.00490691918648445
Alaska,2020,92930,60,65,60-64,Not Classified,0,0
Alaska,2020,92930,60,65,60-64,Other Causes,93,0.001000753255138276
Alaska,2020,92930,60,65,60-64,Other External Causes,19,2.044549661035188e-4
Alaska,2020,92930,60,65,60-64,Other Respiratory,27,2.9054126762078985e-4
Alaska,2020,92930,60,65,60-64,Suicide,0,0
Alaska,2020,92930,60,65,60-64,Transport,0,0
Alaska,2019,74712,65,70,65-69,All Causes,509,0.006812827925902131
